ODB file name: aa7075-T651-base-parameters
Step Time,U_Y,Total RF Y,Bottom RF Node Count,Upper U Node Count
0.0,0.0,0.0,318,321
0.00999999977648258,9.999999747378752e-05,7.000000041909516,318,321
0.0199999995529652,0.00019999999494757503,14.000000083819032,318,321
0.0299999993294477,0.0003000000142492354,21.00000012665987,318,321
0.0399999991059303,0.00039999998989515007,28.000000167638063,318,321
0.0500000007450581,0.0005000000237487257,35.000000067055225,318,321
0.0599999986588955,0.0006000000284984708,42.00000025331974,318,321
0.0700000002980232,0.000699999975040555,48.999999955296516,318,321
0.0799999982118607,0.0007999999797903001,56.00000033527613,318,321
0.0900000035762787,0.0008999999845400453,63.00000000745058,318,321
0.100000001490116,0.0010000000474974513,70.00000013411045,318,321
0.109999999403954,0.0010999999940395355,77.00000032037497,318,321
0.119999997317791,0.0012000000569969416,84.00000050663948,318,321
0.129999995231628,0.0013000000035390258,90.99999956786633,318,321
0.140000000596046,0.00139999995008111,97.99999991059303,318,321
0.150000005960464,0.001500000013038516,104.99999968707561,318,321
0.159999996423721,0.0015999999595806003,112.00000067055225,318,321
0.170000001788139,0.0017000000225380063,118.99999904632568,318,321
0.180000007152557,0.0017999999690800905,126.00000001490116,318,321
0.189999997615814,0.0019000000320374966,132.9999998509884,318,321
0.200000002980232,0.0020000000949949026,140.0000002682209,318,321
0.209999993443489,0.002099999925121665,147.0000005811453,318,321
0.219999998807907,0.002199999988079071,154.00000064074993,318,321
0.230000004172325,0.002300000051036477,161.0000005364418,318,321
0.239999994635582,0.002400000113993883,168.00000101327896,318,321
0.25,0.0024999999441206455,175.00000005960464,318,321
0.259999990463257,0.0026000000070780516,181.99999913573265,318,321
0.270000010728836,0.0027000000700354576,189.0000003874302,318,321
0.280000001192093,0.00279999990016222,195.99999982118607,318,321
0.28999999165535,0.002899999963119626,202.99999952316284,318,321
0.300000011920929,0.003000000026077032,209.99999937415123,318,321
0.310000002384186,0.003100000089034438,217.00000086426735,318,321
0.319999992847443,0.0031999999191612005,224.0000013411045,318,321
0.330000013113022,0.0032999999821186066,230.999999076128,318,321
0.340000003576279,0.0034000000450760126,237.99999809265137,318,321
0.349999994039536,0.0035000001080334187,244.99999821186066,318,321
0.360000014305115,0.003599999938160181,252.00000002980232,318,321
0.370000004768372,0.003700000001117587,259.0000001490116,318,321
0.379999995231628,0.003800000064074993,265.9999997019768,318,321
0.389999985694885,0.0038999998942017555,272.99999967217445,318,321
0.400000005960464,0.004000000189989805,280.0000005364418,318,321
0.409999996423721,0.004100000020116568,287.0000001490116,318,321
0.419999986886978,0.00419999985024333,294.0000011622906,318,321
0.430000007152557,0.00430000014603138,300.9999982714653,318,321
0.439999997615814,0.004399999976158142,308.00000128149986,318,321
0.449999988079071,0.0044999998062849045,314.9999993145466,318,321
0.46000000834465,0.004600000102072954,322.0000010728836,318,321
0.469999998807907,0.004699999932199717,328.9999990463257,318,321
0.479999989271164,0.004800000227987766,336.0000020265579,318,321
0.490000009536743,0.004900000058114529,343.00000125169754,318,321
0.5,0.004999999888241291,350.0000001192093,318,321
0.509999990463257,0.005100000184029341,356.9999997019768,318,321
0.519999980926514,0.005200000014156103,363.9999982714653,318,321
0.529999971389771,0.0052999998442828655,371.000001847744,318,321
0.540000021457672,0.005400000140070915,378.0000007748604,318,321
0.550000011920929,0.005499999970197678,385.0000030994415,318,321
0.560000002384186,0.00559999980032444,391.99999964237213,318,321
0.569999992847443,0.00570000009611249,398.99999779462814,318,321
0.579999983310699,0.005799999926239252,405.9999990463257,318,321
0.589999973773956,0.005900000222027302,412.2633016705513,318,321
0.600000023841858,0.006000000052154064,417.538133084774,318,321
0.610000014305115,0.006099999882280827,422.80364805459976,318,321
0.620000004768372,0.006200000178068876,428.05885607004166,318,321
0.629999995231628,0.006300000008195639,433.2986450791359,318,321
0.639999985694885,0.006399999838322401,438.50591254234314,318,321
0.649999976158142,0.006500000134110451,443.63910830020905,318,321
0.660000026226044,0.006599999964237213,448.64307856559753,318,321
0.670000016689301,0.0066999997943639755,453.4179771542549,318,321
0.680000007152557,0.006800000090152025,457.92437320947647,318,321
0.689999997615814,0.006899999920278788,462.0268605351448,318,321
0.699999988079071,0.007000000216066837,465.9512088894844,318,321
0.709999978542328,0.0071000000461936,469.7807431817055,318,321
0.720000028610229,0.007199999876320362,473.5465049147606,318,321
0.730000019073486,0.007300000172108412,477.25348979234695,318,321
0.740000009536743,0.007400000002235174,480.9116168022156,318,321
0.75,0.007499999832361937,484.5212655067444,318,321
0.759999990463257,0.007600000128149986,488.0835991501808,318,321
0.769999980926514,0.007699999958276749,491.58869183063507,318,321
0.779999971389771,0.007799999788403511,495.02179777622223,318,321
0.790000021457672,0.007899999618530273,498.37259072065353,318,321
0.800000011920929,0.00800000037997961,501.6357818841934,318,321
0.810000002384186,0.008100000210106373,504.82113468647003,318,321
0.819999992847443,0.008200000040233135,507.8979991078377,318,321
0.829999983310699,0.008299999870359898,510.83341932296753,318,321
0.839999973773956,0.00839999970048666,513.6455671787262,318,321
0.850000023841858,0.008500000461935997,516.324102461338,318,321
0.860000014305115,0.00860000029206276,518.8811828494072,318,321
0.870000004768372,0.008700000122189522,521.312618970871,318,321
0.879999995231628,0.008799999952316284,523.6170726418495,318,321
0.889999985694885,0.008899999782443047,525.7800392508507,318,321
0.899999976158142,0.008999999612569809,527.7734265327454,318,321
0.910000026226044,0.009100000374019146,529.614138841629,318,321
0.920000016689301,0.009200000204145908,531.3100147247314,318,321
0.930000007152557,0.00930000003427267,532.8792771697044,318,321
0.939999997615814,0.009399999864399433,534.330458343029,318,321
0.949999988079071,0.009499999694526196,535.6874381899834,318,321
0.959999978542328,0.009600000455975533,536.9526459574699,318,321
0.970000028610229,0.009700000286102295,538.1296019554138,318,321
0.980000019073486,0.009800000116229057,539.2284185886383,318,321
0.990000009536743,0.00989999994635582,540.2507002353668,318,321
1.0,0.009999999776482582,541.1909076571465,318,321
