ODB file name: strainRratio-0
Step Time,U_Y,Total RF Y,Bottom RF Node Count,Upper U Node Count
0.0,0.0,0.0,318,321
0.00999999977648258,0.006545083597302437,445.84162533283234,318,321
0.0199999995529652,0.007938924245536327,499.5052548646927,318,321
0.0299999993294477,0.009045083075761795,528.3513635993004,318,321
0.0399999991059303,0.009755280800163746,538.4082285165787,318,321
0.0500000007450581,0.009999999776482582,540.9120609760284,318,321
0.0599999986588955,0.009755285456776619,523.7820078134537,318,321
0.0700000002980232,0.009045090526342392,474.06838619709015,318,321
0.0799999982118607,0.007938934490084648,396.63749474287033,318,321
0.0900000035762787,0.006545096170157194,299.06879779696465,318,321
0.100000001490116,0.005000013392418623,190.91298444394488,318,321
0.109999999403954,0.0034549289848655462,82.75713318958879,318,321
0.119999997317791,0.00206108670681715,-14.81072509958085,318,321
0.129999995231628,0.0009549251408316195,-92.23872978088912,318,321
0.140000000596046,0.000244723167270422,-141.94655833765864,318,321
0.150000005960464,3.960888691686981e-14,-159.07361596962437,318,321
0.159999996423721,0.0002447108563501388,-141.9438485726714,318,321
0.170000001788139,0.0009549017413519323,-92.2304844277678,318,321
0.180000007152557,0.0020610543433576822,-14.79979933820141,318,321
0.189999997615814,0.0034548910334706306,82.76876548072323,318,321
0.200000002980232,0.0049999733455479145,190.9245337517932,318,321
0.209999993443489,0.006545058451592922,299.08048474788666,318,321
0.219999998807907,0.007938902825117111,396.64957696199417,318,321
0.230000004172325,0.009045067243278027,474.081083714962,318,321
0.239999994635582,0.009755272418260574,523.7933084368706,318,321
0.25,0.009999999776482582,540.8338465690613,318,321
0.259999990463257,0.009755292907357216,523.7043283581734,318,321
0.270000010728836,0.00904510635882616,473.9912233352661,318,321
0.280000001192093,0.007938955910503864,396.56074315309525,318,321
0.28999999165535,0.006545121781527996,298.9923115670681,318,321
0.300000011920929,0.0050000399351119995,190.83658757526428,318,321
0.310000002384186,0.003454954130575061,82.68059149757028,318,321
0.319999992847443,0.0020611081272363663,-14.88863235359895,318,321
0.330000013113022,0.0009549407404847443,-92.32031823019497,318,321
0.340000003576279,0.0002447313454467803,-142.033979088068,318,321
0.349999994039536,2.1564694474562884e-13,-159.16241824359167,318,321
0.360000014305115,0.00024470264906995,-142.03323282301426,318,321
0.370000004768372,0.0009548861999064684,-92.32038613711484,318,321
0.379999995231628,0.002061032922938466,-14.890111728949705,318,321
0.389999985694885,0.003454865887761116,82.67818869417533,318,321
0.400000005960464,0.004999946802854538,190.8338663855102,318,321
0.409999996423721,0.006545033305883408,298.9899079501629,318,321
0.419999986886978,0.007938881404697895,396.5592633485794,318,321
0.430000007152557,0.009045051410794258,473.99118107557297,318,321
0.439999997615814,0.009755264967679977,523.7059926390648,318,321
0.449999988079071,0.009999999776482582,540.807424724102,318,321
0.46000000834465,0.009755301289260387,523.6786814928055,318,321
0.469999998807907,0.009045121259987354,473.966093480587,318,321
0.479999989271164,0.00793897733092308,396.5360260605812,318,321
0.490000009536743,0.006545146927237511,298.96785709261894,318,321
0.5,0.005000066477805376,190.81222427927423,318,321
0.509999990463257,0.0034549792762845755,82.65613696258515,318,321
0.519999980926514,0.0020611295476555824,-14.913350780232577,318,321
0.529999971389771,0.0009549563401378691,-92.34547443629708,318,321
0.540000021457672,0.0002447395527269691,-142.06055919080973,318,321
0.550000011920929,5.325162511470027e-13,-159.1908897566609,318,321
0.560000002384186,0.00024469447089359164,-142.06227773055434,318,321
0.569999992847443,0.0009548706002533436,-92.34994969831314,318,321
0.579999983310699,0.00206101150251925,-14.920086080237525,318,321
0.589999973773956,0.0034548405092209578,82.64795030234382,318,321
0.600000023841858,0.004999920260161161,190.80353715620004,318,321
0.610000014305115,0.006545008160173893,298.9596703648567,318,321
0.620000004768372,0.007938859984278679,396.529289662838,318,321
0.629999995231628,0.00904503557831049,473.96161848306656,318,321
0.639999985694885,0.009755256585776806,523.6770541071892,318,321
0.649999976158142,0.009999999776482582,540.7986878156662,318,321
0.660000026226044,0.009755309671163559,523.6701974272728,318,321
0.670000016689301,0.009045137092471123,473.95812875032425,318,321
0.680000007152557,0.007938999682664871,396.5284695625305,318,321
0.689999997615814,0.006545172072947025,298.9605657160282,318,321
0.699999988079071,0.005000093020498753,190.8050238500582,318,321
0.709999978542328,0.0034550046548247337,82.6488458882086,318,321
0.720000028610229,0.0020611509680747986,-14.920905728708021,318,321
0.730000019073486,0.0009549719397909939,-92.353440444218,318,321
0.740000009536743,0.0002447477600071579,-142.06913429498672,318,321
0.75,9.902162640199053e-13,-159.20078899885993,318,321
0.759999990463257,0.00024468626361340284,-142.07274417951703,318,321
0.769999980926514,0.0009548550006002188,-92.36093347659335,318,321
0.779999971389771,0.0020609900821000338,-14.93148091621697,318,321
0.790000021457672,0.003454815363511443,82.63629176327959,318,321
0.800000011920929,0.004999893717467785,190.79178844334092,318,321
0.810000002384186,0.006544982548803091,298.9480114579201,318,321
0.819999992847443,0.007938838563859463,396.517895758152,318,321
0.829999983310699,0.009045020677149296,473.9506351351738,318,321
0.839999973773956,0.009755248203873634,523.6665881872177,318,321
0.850000023841858,0.009999999776482582,540.7938379645348,318,321
0.860000014305115,0.00975531805306673,523.665949523449,318,321
0.870000004768372,0.009045152924954891,473.9543958902359,318,321
0.879999995231628,0.007939021103084087,396.52515065670013,318,321
