strain,stress_MPa,elastic_strain,plastic_strain
0.0024200000000000003,176.90152532407222,0.002419993506485256,6.49351474413945e-09
0.0024300000000000003,177.63249652180684,0.002429993112473418,6.887526582486508e-09
0.0024400000000000003,178.36346610112741,0.0024399926963218524,7.303678147951159e-09
0.0024500000000000004,179.09443397829995,0.002449992256885088,7.743114912271698e-09
0.0024600000000000004,179.82540006562823,0.0024599917929634505,8.20703654992247e-09
0.0024700000000000004,180.55636427128383,0.0024699913033007365,8.696699263944369e-09
0.00248,181.28732649912973,0.002479990786581802,9.213418198077833e-09
0.00249,182.01828664853667,0.00248999024143005,9.75856994994348e-09
0.0025,182.7492446141929,0.0024999896664048274,1.0333595172693638e-08
0.00251,183.4802002859065,0.002509989059998721,1.0940001279012568e-08
0.00252,184.21115354840032,0.0025199884206347513,1.1579365248766404e-08
0.00253,184.9421042810992,0.0025299877466634637,1.2253336536399706e-08
0.00254,185.67305235790883,0.002539987036359902,1.2963640098027918e-08
0.00255,186.40399764698714,0.0025499862879204806,1.371207951957748e-08
0.00256,187.13494001050634,0.0025599854994597313,1.4500540268958667e-08
0.0025700000000000002,187.86587930440646,0.0025699846690069284,1.5330993071837468e-08
0.0025800000000000003,188.59681537814015,0.0025799837945026014,1.6205497398863455e-08
0.0025900000000000003,189.3277480744074,0.002589982873794903,1.7126205097313385e-08
0.0026000000000000003,190.05867722888115,0.002599981904635857,1.809536414329807e-08
0.0026100000000000003,190.7896026699226,0.0026099808846774637,1.911532253665027e-08
0.0026200000000000004,191.52052421828608,0.002619979811467662,2.0188532338493576e-08
0.0026300000000000004,192.25144168681385,0.0026299786824461537,2.131755384672182e-08
0.0026400000000000004,192.98235488011903,0.002639977494940069,2.2505059931506727e-08
0.00265,193.71326359425785,0.0026499762461594783,2.3753840521726494e-08
0.00266,194.44416761639008,0.002659974933192751,2.5066807249254225e-08
0.00267,195.17506672442693,0.0026699735530017364,2.6446998263682936e-08
0.00268,195.90596068666724,0.0026799721024167887,2.789758321141561e-08
0.00269,196.6368492614202,0.002689970578131603,2.9421868396901224e-08
0.0027,197.36773219661507,0.0026999689766978806,3.1023302119511514e-08
0.00271,198.09860922939754,0.002709967294519802,3.2705480198201575e-08
0.00272,198.8294800857115,0.0027199655278483106,3.447215168959211e-08
0.0027300000000000002,199.56034447986667,0.002729963672775194,3.632722480641226e-08
0.0027400000000000002,200.2912021140914,0.0027399617252269683,3.8274773031966164e-08
0.0027500000000000003,201.02205267806949,0.0027499596809585428,4.03190414575115e-08
0.0027600000000000003,201.7528958484623,0.00275995753554668,4.246445332043228e-08
0.0027700000000000003,202.4837312884133,0.002769955284383219,4.471561678136976e-08
0.0027800000000000004,203.2145586470366,0.002779952922668079,4.707733192122962e-08
0.0027900000000000004,203.94537755888814,0.0027899504454020267,4.955459797367778e-08
0.0028000000000000004,204.67618764341893,0.002799947847379192,5.2152620808303823e-08
0.0028100000000000004,205.4069885044097,0.002809945123179339,5.487682066141614e-08
0.00282,206.13777972938755,0.0028199422671598843,5.773284011576993e-08
0.00283,206.86856088902243,0.002829939273447639,6.072655236088673e-08
0.00284,207.59933153650388,0.0028399361359302856,6.386406971444977e-08
0.00285,208.33009120689746,0.0028499328482475715,6.715175242862775e-08
0.00286,209.06083941648012,0.002859929403782218,7.059621778219421e-08
0.00287,209.79157566205356,0.0028699257956505274,7.420434947275414e-08
0.00288,210.5222994202354,0.0028799220166926868,7.798330731341452e-08
0.00289,211.2530101467279,0.002889918059462762,8.194053723823563e-08
0.0029000000000000002,211.9837072755626,0.002899913916218367,8.608378163337677e-08
0.0029100000000000003,212.71439021832094,0.0029099095789099994,9.042109000087506e-08
0.0029200000000000003,213.44505836333008,0.002919905039170042,9.496082995809341e-08
0.0029300000000000003,214.1757110748332,0.002929900288301412,9.971169858844983e-08
0.0029400000000000003,214.90634769213386,0.002939895317265853,1.0468273414733151e-07
0.0029500000000000004,215.6369675287126,0.002949890116671855,1.0988332814531113e-07
0.0029600000000000004,216.3675698713173,0.0029598846767622065,1.1532323779392048e-07
0.0029700000000000004,217.09815397902366,0.0029698789874011444,1.210125988560483e-07
0.0029800000000000004,217.82871908226798,0.0029798730380611216,1.2696193887884455e-07
0.00299,218.55926438184912,0.0029898668178091536,1.33182190846428e-07
0.003,219.28978904790057,0.0029998603152927576,1.396847072424219e-07
0.00301,220.02029221883032,0.003009853518725449,1.464812745509414e-07
0.00302,220.75077300022974,0.003019846415871816,1.5358412818432254e-07
0.00303,221.48123046374798,0.00302983899403212,1.610059678800943e-07
0.00304,222.21166364593415,0.003039831240026459,1.6875997354117225e-07
0.00305,222.94207154704372,0.0030498231401784367,1.7685982156350963e-07
0.0030600000000000002,223.67245312980992,0.0030598146802983573,1.853197016429657e-07
0.0030700000000000002,224.40280731817876,0.00306980584566592,1.9415433408003988e-07
0.0030800000000000003,225.13313299600685,0.0030797966210124057,2.0337898759461431e-07
0.0030900000000000003,225.86342900572123,0.0030897869905023422,2.1300949765807806e-07
0.0031000000000000003,226.59369414694004,0.003099776937714638,2.230622853623479e-07
0.0031100000000000004,227.32392717505354,0.0031097664456231676,2.3355437683272515e-07
0.0031200000000000004,228.05412679976428,0.0031197554965768028,2.445034231975986e-07
0.0031300000000000004,228.78429168358554,0.003129744072278872,2.5592772112843776e-07
0.0031400000000000004,229.51442044029739,0.003139732153766038,2.678462339622198e-07
0.0031500000000000005,230.24451163335885,0.003149719721386578,2.802786134223356e-07
